Date,EURO STOXX Vol Closing,SMAVG (50),SMAVG (100),SMAVG (250)
2014-08-11,21.2386,15.6554,16.3521,17.3733
2014-08-08,20.7973,15.5463,16.3408,17.3567
2014-08-07,19.1494,15.4407,16.3475,17.3429
2014-08-06,18.4436,15.358,16.3881,17.335
2014-08-05,19.094,15.2922,16.4245,17.3306
2014-08-04,19.8142,15.2153,16.4357,17.3273
2014-08-01,19.1221,15.131,16.4352,17.3198
2014-07-31,17.4831,15.0538,16.4453,17.3126
2014-07-30,16.7601,15.0099,16.4752,17.3099
2014-07-29,17.0697,14.9892,16.4857,17.3127
2014-07-28,16.7309,14.9664,16.502,17.3207
2014-07-25,14.8523,14.9477,16.5212,17.3291
2014-07-24,15.5898,14.9996,16.5913,17.3445
2014-07-23,15.6723,15.0053,16.603,17.3546
2014-07-22,17.7222,15.0119,16.6175,17.3619
2014-07-21,16.5305,14.9824,16.6017,17.3593
2014-07-18,17.6468,14.9852,16.5988,17.3626
2014-07-17,14.8111,14.9669,16.5895,17.3619
2014-07-16,15.8707,15.0218,16.6152,17.3716
2014-07-15,14.9871,15.0746,16.6342,17.3788
2014-07-14,16.3382,15.1362,16.6588,17.3928
2014-07-11,16.6584,15.1674,16.6664,17.4045
2014-07-10,15.092,15.1757,16.6718,17.4134
2014-07-09,15.8867,15.2207,16.6847,17.4294
2014-07-08,14.3276,15.272,16.7008,17.4417
2014-07-07,13.0962,15.3608,16.7368,17.4659
2014-07-04,12.8852,15.4389,16.7826,17.4961
2014-07-03,13.9595,15.5232,16.8468,17.5309
2014-07-02,14.3916,15.5802,16.8996,17.5654
2014-07-01,15.269,15.6323,16.9636,17.5932
2014-06-30,15.2961,15.6733,17.0374,17.6227
2014-06-27,14.7994,15.7602,17.1146,17.6479
2014-06-26,14.3007,15.8342,17.2068,17.676
2014-06-25,13.1291,15.9141,17.282,17.7061
2014-06-24,13.5834,15.9966,17.3619,17.7403
2014-06-23,12.7797,16.0635,17.4442,17.7762
2014-06-20,12.713,16.16,17.5161,17.8216
2014-06-19,13.8823,16.2566,17.5958,17.872
2014-06-18,14.3399,16.2964,17.6663,17.9126
2014-06-17,15.3716,16.3371,17.698,17.9497
2014-06-16,14.1513,16.3719,17.7088,17.9699
2014-06-13,13.8464,16.427,17.729,17.9966
2014-06-12,13.7325,16.5033,17.7515,18.0256
2014-06-11,13.0399,16.5693,17.7715,18.0558
2014-06-10,13.1403,16.6613,17.8117,18.092
2014-06-09,13.4607,16.7503,17.8454,18.1264
2014-06-06,14.6235,16.8463,17.8788,18.1566
2014-06-05,16.5083,16.9424,17.9036,18.1765
2014-06-04,16.5208,16.956,17.9041,18.1903
2014-06-03,16.2586,16.9882,17.9125,18.213
2014-06-02,15.7845,17.0489,17.9236,18.237
2014-05-30,15.5171,17.1354,17.9376,18.2579
2014-05-29,15.0184,17.2543,17.9641,18.2813
2014-05-28,15.1522,17.4181,17.994,18.2997
2014-05-27,15.249,17.5568,18.0317,18.3145
2014-05-26,15.5997,17.6561,18.0518,18.3322
2014-05-23,15.2602,17.7395,18.0605,18.3408
2014-05-22,15.2901,17.8367,18.0659,18.3524
2014-05-21,15.7231,17.9404,18.0731,18.3652
2014-05-20,15.9315,17.9823,18.0699,18.3758
2014-05-19,15.7941,18.0376,18.0826,18.3772
2014-05-16,17.4465,18.0947,18.1065,18.3817
2014-05-15,15.8782,18.183,18.1169,18.3786
2014-05-14,15.9994,18.2007,18.1401,18.3803
2014-05-13,16.2491,18.2231,18.1607,18.3814
2014-05-12,16.6668,18.221,18.1718,18.3829
2014-05-09,16.7342,18.2124,18.1725,18.3848
2014-05-08,17.5579,18.2121,18.1673,18.3885
2014-05-07,18.5097,18.2085,18.1567,18.388
2014-05-06,18.0644,18.1937,18.1554,18.3829
2014-05-05,17.9023,18.1814,18.1535,18.38
2014-05-02,17.0713,18.1653,18.1455,18.3782
2014-04-30,17.343,18.1679,18.1291,18.3821
2014-04-29,18.4517,18.1487,18.1022,18.3833
2014-04-28,18.7678,18.1297,18.0559,18.3845
2014-04-25,16.9981,18.1128,18.0094,18.3905
2014-04-24,17.1008,18.1263,17.9846,18.4024
2014-04-23,16.8121,18.1704,17.9588,18.4128
2014-04-22,16.9939,18.2189,17.9333,18.4232
2014-04-17,17.3181,18.295,17.9142,18.4312
2014-04-16,19.6432,18.4016,17.8962,18.4387
2014-04-15,18.4986,18.469,17.8564,18.4427
2014-04-14,18.2955,18.5794,17.8253,18.4507
2014-04-11,17.2542,18.6499,17.794,18.4653
2014-04-10,16.9287,18.7272,17.7805,18.4873
2014-04-09,17.6031,18.8249,17.7825,18.5016
2014-04-08,17.5437,18.8722,17.7792,18.512
2014-04-07,15.875,18.9351,17.7761,18.5227
2014-04-04,16.3742,19.0362,17.7902,18.5346
2014-04-03,17.1108,19.059,17.7934,18.5458
2014-04-02,16.9064,19.0457,17.7906,18.5591
2014-04-01,17.6639,19.0311,17.7891,18.5774
2014-03-31,17.0324,18.9996,17.7749,18.5959
2014-03-28,17.6397,18.9737,17.7666,18.6121
2014-03-27,17.5869,18.962,17.7491,18.6246
2014-03-26,18.2637,18.9404,17.7348,18.6327
2014-03-25,19.4248,18.9113,17.704,18.6433
2014-03-24,17.1916,18.8648,17.6687,18.653
2014-03-21,18.1292,18.8522,17.6469,18.6677
2014-03-20,19.293,18.8368,17.6212,18.6802
2014-03-19,20.1089,18.7982,17.5945,18.6882
2014-03-18,21.4617,18.7399,17.5494,18.6869
2014-03-17,23.2095,18.674,17.4948,18.6765
2014-03-14,22.0896,18.5699,17.4169,18.6698
2014-03-13,20.212,18.5067,17.3644,18.6539
2014-03-12,19.7688,18.4475,17.3482,18.6359
2014-03-11,20.1237,18.3814,17.3367,18.6172
2014-03-10,20.473,18.2951,17.3371,18.6044
2014-03-07,17.8166,18.2058,17.3149,18.5918
2014-03-06,18.7004,18.1575,17.3352,18.591
2014-03-05,18.6455,18.1276,17.3818,18.5857
2014-03-04,21.8609,18.1183,17.4043,18.5861
2014-03-03,16.7667,18.0508,17.3872,18.5791
2014-02-28,17.1187,18.0795,17.415,18.5902
2014-02-27,16.1415,18.0984,17.4444,18.6075
2014-02-26,16.2399,18.1227,17.4756,18.63
2014-02-25,16.7175,18.1326,17.4964,18.6491
2014-02-24,17.3772,18.1225,17.5238,18.6702
2014-02-21,17.7721,18.1049,17.5192,18.7043
2014-02-20,17.448,18.1171,17.5062,18.7185
2014-02-19,17.0973,18.1257,17.4957,18.7321
2014-02-18,17.2038,18.1257,17.491,18.7498
2014-02-17,16.3821,18.0903,17.4935,18.7594
2014-02-14,17.4978,18.0557,17.4973,18.7677
2014-02-13,17.9259,17.9821,17.491,18.775
2014-02-12,17.6719,17.906,17.4934,18.7787
2014-02-11,19.3075,17.8428,17.5065,18.7827
2014-02-10,19.2347,17.7472,17.5007,18.7785
2014-02-07,20.801,17.6477,17.4922,18.7751
2014-02-06,22.6486,17.5334,17.4682,18.7676
2014-02-05,23.0114,17.3908,17.4261,18.7513
2014-02-04,24.0207,17.2437,17.3891,18.7424
2014-02-03,21.8188,17.0712,17.3536,18.7272
2014-01-31,21.1181,16.9381,17.3377,18.7169
2014-01-30,21.8127,16.8339,17.3416,18.713
2014-01-29,19.9723,16.7402,17.3444,18.6897
2014-01-28,20.6842,16.6861,17.3752,18.6764
2014-01-27,20.9333,16.6172,17.3874,18.6574
2014-01-24,17.5122,16.5443,17.4129,18.6331
2014-01-23,16.4469,16.5278,17.4492,18.6238
2014-01-22,16.1749,16.5355,17.5079,18.6177
2014-01-21,16.0913,16.547,17.5678,18.6143
2014-01-20,15.7352,16.5502,17.586,18.6148
2014-01-17,17.0561,16.5596,17.6068,18.6161
2014-01-16,16.5089,16.5362,17.6234,18.6097
2014-01-15,16.8066,16.5291,17.6637,18.6072
2014-01-14,17.0978,16.4968,17.6876,18.6036
2014-01-13,16.5627,16.4726,17.6915,18.5998
2014-01-10,17.3584,16.4417,17.69,18.5975
2014-01-09,17.3671,16.4057,17.6893,18.5908
2014-01-08,17.1932,16.3907,17.682,18.5836
2014-01-07,18.1672,16.3589,17.6809,18.5793
2014-01-06,18.0018,16.3155,17.6728,18.5713
2014-01-03,18.9286,16.264,17.6645,18.5669
2014-01-02,17.2549,16.2221,17.6486,18.5584
2013-12-30,16.4643,16.2489,17.6588,18.5537
2013-12-27,15.8067,16.292,17.6734,18.558
2013-12-23,16.0088,16.379,17.6887,18.5682
2013-12-20,15.4029,16.4241,17.6968,18.5896
2013-12-19,17.2028,16.5129,17.7173,18.6009
2013-12-18,18.179,16.636,17.7359,18.6036
2013-12-17,18.4886,16.6903,17.7426,18.594
2013-12-16,18.2036,16.7236,17.7447,18.5826
2013-12-13,18.0599,16.7504,17.7438,18.5732
2013-12-12,17.3558,16.7904,17.738,18.5668
2013-12-11,16.7351,16.8285,17.7353,18.5633
2013-12-10,16.2138,16.8603,17.7413,18.5642
2013-12-09,16.4994,16.925,17.7539,18.5675
2013-12-06,18.378,16.9334,17.7613,18.5697
2013-12-05,17.8791,16.8953,17.7544,18.5658
2013-12-04,17.098,16.8657,17.7605,18.563
2013-12-03,15.4364,16.8563,17.782,18.5626
2013-12-02,14.6502,16.8966,17.8166,18.5704
2013-11-29,13.8195,16.9389,17.8608,18.581
2013-11-28,14.117,16.9999,17.9124,18.5949
2013-11-27,14.5147,17.0808,17.9749,18.6047
2013-11-26,14.5254,17.1703,18.0362,18.6126
2013-11-25,14.2629,17.2542,18.1067,18.6235
2013-11-22,15.082,17.3366,18.1901,18.6372
2013-11-21,15.5212,17.4031,18.2527,18.6509
2013-11-20,15.6565,17.4613,18.324,18.6598
2013-11-19,15.3971,17.5344,18.3833,18.667
2013-11-18,15.1624,17.6359,18.4476,18.6768
2013-11-15,15.9077,17.7372,18.5141,18.6912
2013-11-14,17.1273,17.8493,18.572,18.7061
2013-11-13,17.2688,17.9486,18.6262,18.7263
2013-11-12,17.2356,18.0643,18.6949,18.7451
2013-11-11,17.2896,18.1577,18.7756,18.7623
2013-11-08,16.69,18.2814,18.8431,18.7805
2013-11-07,16.828,18.3706,18.9123,18.8046
2013-11-06,16.7541,18.4803,18.9481,18.8276
2013-11-05,16.2488,18.5886,18.989,18.8529
2013-11-04,16.205,18.6217,19.0375,18.8811
2013-11-01,15.888,18.6541,19.0881,18.9034
2013-10-31,16.1548,18.7106,19.1503,18.9287
2013-10-30,15.1884,18.7983,19.2062,18.9463
2013-10-29,15.8884,18.8784,19.2643,18.9704
2013-10-28,15.0179,18.9105,19.3014,18.9957
2013-10-25,15.5581,18.9383,19.3507,19.0233
2013-10-24,16.6163,18.9729,19.4171,19.0539
2013-10-23,15.6057,18.9734,19.4736,19.076
2013-10-22,15.998,19.0028,19.5276,19.1035
2013-10-21,15.4232,19.03,19.5814,19.1305
2013-10-18,16.8333,19.065,19.6232,19.1624
2013-10-17,18.5951,19.0752,19.6435,19.1801
2013-10-16,18.6214,19.0688,19.6544,19.1882
2013-10-15,20.1581,19.0548,19.6456,19.192
2013-10-14,18.2601,18.9983,19.6256,19.1909
2013-10-11,19.8426,18.9694,19.6279,19.1994
2013-10-10,23.3614,18.9217,19.6131,19.2059
2013-10-09,20.8905,18.8358,19.5424,19.1999
2013-10-08,20.1564,18.7948,19.5026,19.2027
2013-10-07,19.5446,18.7658,19.4677,19.2127
2013-10-04,20.0589,18.7372,19.4354,19.2263
2013-10-03,19.2611,18.6857,19.3974,19.2324
2013-10-02,18.3242,18.6421,19.3712,19.2368
2013-10-01,19.4503,18.6224,19.3593,19.2515
2013-09-30,16.9196,18.5828,19.3416,19.2622
2013-09-27,16.4689,18.5891,19.3466,19.2871
2013-09-26,16.4038,18.6136,19.3541,19.3127
2013-09-25,16.6237,18.6553,19.3637,19.3406
2013-09-24,17.4539,18.7076,19.3719,19.3641
2013-09-23,16.7626,18.7366,19.3779,19.3832
2013-09-20,16.8696,18.7828,19.3866,19.3952
2013-09-19,18.1656,18.8249,19.4054,19.407
2013-09-18,18.987,18.869,19.4264,19.4113
2013-09-17,18.7198,18.9021,19.4363,19.4158
2013-09-16,18.3842,18.9593,19.4462,19.4221
2013-09-13,18.4084,19.0435,19.4564,19.4328
2013-09-12,18.4298,19.1022,19.4622,19.443
2013-09-11,19.3143,19.1866,19.47,19.4537
2013-09-10,20.4702,19.2321,19.4832,19.4704
2013-09-09,20.2292,19.2593,19.4835,19.4832
2013-09-06,21.5095,19.291,19.5007,19.4979
2013-09-05,22.0945,19.2947,19.5132,19.5058
2013-09-04,23.0533,19.3038,19.4973,19.5048
2013-09-03,21.9028,19.3255,19.4687,19.505
2013-09-02,23.4785,19.3935,19.4519,19.528
2013-08-30,21.1498,19.4048,19.4055,19.5452
2013-08-29,22.3124,19.454,19.3858,19.5672
2013-08-28,22.1683,19.4159,19.3669,19.5807
2013-08-27,17.9047,19.3894,19.3601,19.6007
2013-08-26,17.8238,19.4533,19.4039,19.632
2013-08-23,18.7137,19.5221,19.4366,19.6601
2013-08-22,20.5374,19.59,19.4571,19.6825
2013-08-21,19.1958,19.6141,19.4479,19.699
2013-08-20,17.4926,19.6503,19.4649,19.7197
2013-08-19,16.4082,19.6922,19.5086,19.7502
2013-08-16,17.2894,19.7631,19.5533,19.7733
2013-08-15,16.6396,19.8612,19.5928,19.7928
2013-08-14,17.0781,19.9738,19.6392,19.812
2013-08-13,17.3567,20.0523,19.6664,19.8362
2013-08-12,17.1706,20.1327,19.6815,19.861
2013-08-09,17.3468,20.1814,19.7251,19.8853
2013-08-08,18.2711,20.2118,19.7326,19.9097
2013-08-07,17.9242,20.24,19.7072,19.9276
2013-08-06,17.3314,20.2364,19.6788,19.9493
2013-08-05,16.8183,20.2528,19.6748,19.9747
2013-08-02,17.4564,20.2863,19.6798,20.0029
2013-08-01,19.0644,20.3045,19.6814,20.03
2013-07-31,18.8439,20.249,19.6646,20.0489
2013-07-30,18.7032,20.2103,19.6635,20.0791
2013-07-29,18.1141,20.1697,19.6776,20.1167
2013-07-26,17.4835,20.1337,19.692,20.1563
2013-07-25,17.085,20.1092,19.7316,20.1922
2013-07-24,17.3366,20.1003,19.7784,20.2252
2013-07-23,17.4706,20.0963,19.8151,20.2584
2013-07-22,17.2343,20.1003,19.8605,20.2972
2013-07-19,17.6938,20.1042,19.9471,20.342
2013-07-18,18.4869,20.0947,19.9832,20.3836
2013-07-17,19.2437,20.0721,20.0069,20.4065
2013-07-16,18.9011,20.0362,20.0296,20.4129
2013-07-15,19.072,20.0192,20.0368,20.4187
2013-07-12,18.9757,19.9905,20.0307,20.4293
2013-07-11,20.3708,19.9859,20.0342,20.4421
2013-07-10,20.6393,19.9837,20.0189,20.451
2013-07-09,21.5829,19.9705,19.9991,20.4648
2013-07-08,22.5944,19.9331,19.966,20.475
2013-07-05,21.3419,19.8694,19.9238,20.4832
2013-07-04,22.6511,19.8221,19.8997,20.5002
2013-07-03,21.5897,19.7533,19.8588,20.5119
2013-07-02,21.8282,19.7343,19.8508,20.5233
2013-07-01,21.8175,19.7077,19.8347,20.5338
2013-06-28,21.6929,19.7104,19.8091,20.5413
2013-06-27,22.5505,19.7316,19.7936,20.5545
2013-06-26,24.1377,19.6907,19.728,20.564
2013-06-25,25.3001,19.6119,19.653,20.5797
2013-06-24,24.0473,19.5102,19.5594,20.5887
2013-06-21,23.6094,19.4062,19.4675,20.6047
2013-06-20,20.4065,19.3176,19.3834,20.6208
2013-06-19,20.8403,19.3179,19.3284,20.6399
2013-06-18,21.1025,19.3308,19.2731,20.6584
2013-06-17,21.2645,19.3545,19.2243,20.6817
2013-06-14,22.1068,19.3512,19.1723,20.7072
2013-06-13,21.7413,19.3243,19.1058,20.7366
2013-06-12,21.0051,19.2818,19.0473,20.7846
2013-06-11,19.5903,19.2796,18.9963,20.8326
2013-06-10,19.9529,19.325,18.9619,20.8897
2013-06-07,22.1956,19.3434,18.9221,20.9394
2013-06-06,22.2683,19.3243,18.8572,20.9786
2013-06-05,21.0043,19.3047,18.7902,21.011
2013-06-04,21.3772,19.2804,18.7413,21.0527
2013-06-03,19.6048,19.2303,18.689,21.0936
2013-05-31,18.8641,19.2688,18.6619,21.1534
2013-05-30,19.6808,19.2535,18.6415,21.2238
2013-05-29,17.7473,19.1745,18.6054,21.2906
2013-05-28,18.152,19.1212,18.6033,21.3594
2013-05-27,18.4925,19.0967,18.6054,21.4248
2013-05-24,18.3633,19.0733,18.634,21.4765
2013-05-23,16.2933,19.0584,18.6327,21.5301
2013-05-22,16.9073,19.0802,18.6487,21.5859
2013-05-21,16.672,19.1168,18.6372,21.6441
2013-05-20,16.313,19.1856,18.6269,21.7088
2013-05-17,16.2609,19.2504,18.6224,21.7636
2013-05-16,16.639,19.3539,18.6244,21.8227
2013-05-15,17.1365,19.4566,18.6229,21.8885
2013-05-14,17.6724,19.534,18.621,21.9579
2013-05-13,17.4277,19.6206,18.6148,22.0197
2013-05-10,17.2186,19.79,18.6108,22.0832
2013-05-09,17.3575,19.8718,18.6126,22.1411
2013-05-08,17.4472,19.9418,18.6111,22.1852
2013-05-07,18.0551,20.0231,18.6065,22.232
2013-05-06,17.6329,20.0543,18.5999,22.2846
2013-05-03,18.7486,20.0709,18.5964,22.3394
2013-05-02,20.261,20.0824,18.582,22.3801
2013-04-30,19.9773,20.0541,18.545,22.4166
2013-04-29,19.7111,20.0276,18.51,22.4474
2013-04-26,19.4097,19.999,18.4855,22.4806
2013-04-25,18.9814,19.9782,18.4684,22.5108
2013-04-24,19.2103,19.9773,18.4635,22.5368
2013-04-23,20.638,19.9642,18.4489,22.5664
2013-04-22,20.4999,19.9674,18.417,22.5935
2013-04-19,21.949,19.9616,18.3904,22.6261
2013-04-18,22.7545,19.9078,18.3586,22.6582
2013-04-17,20.5067,19.8556,18.3274,22.6721
2013-04-16,20.1989,19.7653,18.3441,22.7032
2013-04-15,20.2145,19.6941,18.3619,22.7331
2013-04-12,18.848,19.6086,18.375,22.7587
2013-04-11,19.1768,19.5287,18.405,22.7987
2013-04-10,20.4229,19.4491,18.4403,22.8396
2013-04-09,21.4857,19.3389,18.4618,22.8684
2013-04-08,22.2855,19.2154,18.4779,22.9004
2013-04-05,21.0977,19.0941,18.4879,22.934
2013-04-04,20.7645,18.9934,18.4948,22.9519
2013-04-03,19.6165,18.8874,18.5094,22.9723
2013-04-02,20.8944,18.8127,18.5188,22.9829
2013-03-28,21.8599,18.7131,18.522,22.9842
2013-03-27,20.8755,18.5988,18.5255,22.987
2013-03-26,21.2387,18.5007,18.5357,23.0049
2013-03-25,21.2876,18.39,18.5555,23.0123
2013-03-22,19.7897,18.2757,18.564,23.0167
2013-03-21,18.8741,18.2022,18.5909,23.0229
2013-03-20,21.5306,18.1477,18.6298,23.0341
2013-03-19,18.0979,18.055,18.6484,23.0356
2013-03-18,15.7276,18.0295,18.6801,23.0433
2013-03-15,15.0835,18.0363,18.7288,23.06
2013-03-14,16.9279,18.0854,18.7738,23.0731
2013-03-13,17.3243,18.1141,18.8033,23.0795
2013-03-12,17.6154,18.1947,18.834,23.0876
2013-03-11,17.3844,18.207,18.8724,23.1016
2013-03-08,18.7353,18.2172,18.9173,23.1158
2013-03-07,20.1143,18.1576,18.9457,23.1329
2013-03-06,19.5539,18.0682,18.9713,23.144
2013-03-05,21.4361,17.9944,19.0052,23.1662
2013-03-04,21.7728,17.8949,19.0067,23.1934
2013-03-01,21.0046,17.7891,18.9924,23.2205
2013-02-28,22.0043,17.7081,19.0024,23.2317
2013-02-27,25.8975,17.609,19.0036,23.2339
2013-02-26,21.3086,17.4315,18.9761,23.2218
2013-02-25,20.8556,17.3534,18.9917,23.2323
2013-02-22,21.5133,17.2804,19.017,23.2437
2013-02-21,19.6147,17.19,19.0267,23.2545
2013-02-20,18.4631,17.1455,19.0529,23.2662
2013-02-19,19.3248,17.1219,19.066,23.2877
2013-02-18,18.8463,17.0816,19.0708,23.3065
2013-02-15,18.6532,17.0358,19.0748,23.3267
2013-02-14,18.2817,16.9924,19.0895,23.3503
2013-02-13,18.3682,16.9719,19.1096,23.3765
2013-02-12,18.9342,16.9585,19.1365,23.4104
2013-02-11,18.5593,16.9498,19.1566,23.4408
2013-02-08,20.7955,16.9336,19.182,23.4707
2013-02-07,20.2113,16.8665,19.2092,23.4939
2013-02-06,19.2593,16.8192,19.2436,23.5226
2013-02-05,20.1454,16.8094,19.2902,23.5492
2013-02-04,15.9874,16.7992,19.3236,23.5716
2013-02-01,16.6395,16.9229,19.382,23.6089
2013-01-31,15.9384,17.0297,19.4468,23.6425
2013-01-30,14.8562,17.1415,19.564,23.6729
2013-01-29,15.1979,17.2813,19.693,23.7117
2013-01-28,14.9093,17.4315,19.8075,23.7494
2013-01-25,15.3145,17.5848,19.9155,23.795
2013-01-24,16.2203,17.7404,20.0339,23.8412
2013-01-23,16.063,17.8816,20.1289,23.8739
2013-01-22,15.4605,17.9962,20.217,23.9067
2013-01-21,15.8831,18.1313,20.3055,23.9458
2013-01-18,15.9134,18.2249,20.3931,23.9834
2013-01-17,16.146,18.3309,20.4778,24.0224
2013-01-16,15.9725,18.4522,20.5675,24.0579
2013-01-15,15.7019,18.5707,20.6297,24.1002
2013-01-14,15.5715,18.721,20.6942,24.1484
2013-01-11,16.1155,18.8523,20.7529,24.1987
2013-01-10,16.1474,18.9797,20.8231,24.2463
2013-01-09,16.8999,19.112,20.8971,24.2973
2013-01-08,16.818,19.2418,20.9605,24.3439
2013-01-07,16.0708,19.3307,21.0269,24.3905
2013-01-04,17.54,19.4213,21.0937,24.4396
2013-01-03,18.3628,19.4621,21.1516,24.4901
2013-01-02,21.3534,19.4924,21.2048,24.5389
2012-12-28,18.2289,19.4733,21.2299,24.5776
2012-12-27,17.8926,19.5377,21.29,24.6265
2012-12-21,15.7568,19.6175,21.3491,24.675
2012-12-20,15.6463,19.7339,21.4555,24.7372
2012-12-19,15.8638,19.8744,21.5801,24.8032
2012-12-18,16.4617,20.0161,21.7015,24.8685
2012-12-17,16.4818,20.1184,21.8016,24.93
2012-12-14,16.9542,20.1958,21.8899,24.983
2012-12-13,17.0471,20.2966,21.9767,25.0293
2012-12-12,17.0262,20.3982,22.078,25.0766
2012-12-11,17.4025,20.5206,22.1922,25.1295
2012-12-10,17.2026,20.6299,22.299,25.1812
2012-12-07,16.9937,20.7535,22.3692,25.2364
2012-12-06,17.3906,20.8635,22.4075,25.293
2012-12-05,17.2837,20.9603,22.4372,25.3491
2012-12-04,17.3112,21.0101,22.4816,25.4179
2012-12-03,16.5548,21.0599,22.5302,25.4834
2012-11-30,16.4854,21.1137,22.5907,25.5621
2012-11-29,17.2555,21.1866,22.6667,25.6358
2012-11-28,17.699,21.2473,22.7354,25.7243
2012-11-27,18.4984,21.3145,22.8048,25.8024
2012-11-26,17.7473,21.3633,22.8758,25.8761
2012-11-23,17.4423,21.4305,22.9541,25.949
2012-11-22,17.8461,21.5519,23.0242,26.022
2012-11-21,18.7696,21.668,23.0902,26.0967
2012-11-20,19.6356,21.771,23.1394,26.17
2012-11-19,22.1719,21.848,23.1929,26.2461
2012-11-16,21.9773,21.8411,23.2207,26.3133
2012-11-15,21.5292,21.8638,23.2815,26.3887
2012-11-14,21.8471,21.9865,23.3416,26.4639
2012-11-13,22.7101,22.1046,23.4035,26.5404
2012-11-12,22.57,22.1835,23.4529,26.6078
2012-11-09,23.0951,22.2462,23.4789,26.6823
2012-11-08,23.2841,22.3275,23.5026,26.7431
2012-11-07,21.7924,22.3762,23.5392,26.8062
2012-11-06,22.216,22.4377,23.5977,26.8714
2012-11-05,20.5608,22.4797,23.6701,26.941
2012-11-02,21.2117,22.5613,23.8018,27.0193
2012-11-01,22.2123,22.6248,23.9198,27.0926
2012-10-31,21.8978,22.6829,24.0362,27.1786
2012-10-30,23.2166,22.6888,24.1412,27.2579
2012-10-29,22.137,22.6674,24.2289,27.3237
2012-10-26,22.4852,22.6535,24.3112,27.4041
2012-10-25,22.7611,22.6665,24.4007,27.4801
2012-10-24,23.3924,22.6822,24.4889,27.5493
2012-10-23,21.2613,22.6793,24.6007,27.6243
2012-10-22,20.5996,22.7231,24.7526,27.7111
2012-10-19,19.5805,22.7661,24.9105,27.7691
2012-10-18,19.8775,22.8412,25.0642,27.8158
2012-10-17,20.4001,22.9172,25.2105,27.8576
2012-10-16,21.4496,22.9866,25.3206,27.9271
2012-10-15,21.8817,23.0423,25.4238,27.9927
2012-10-12,21.5761,23.0807,25.5072,28.0544
2012-10-11,22.67,23.1772,25.606,28.131
2012-10-10,22.9493,23.2858,25.708,28.2188
2012-10-09,21.58,23.387,25.7785,28.2866
2012-10-08,20.3484,23.4847,25.873,28.3589
2012-10-05,21.9957,23.584,26.0006,28.4328
2012-10-04,22.1253,23.6568,26.1254,28.4845
2012-10-03,23.1473,23.7579,26.2353,28.551
2012-10-02,22.8698,23.8639,26.337,28.6015
2012-10-01,23.3836,23.9681,26.4252,28.6627
2012-09-28,22.4909,23.9848,26.4752,28.7209
2012-09-27,22.2323,23.9516,26.5418,28.7932
2012-09-26,19.7747,23.9141,26.6316,28.8747
2012-09-25,19.8013,23.953,26.7471,28.978
2012-09-24,19.2445,24.0004,26.8383,29.1006
2012-09-21,20.1276,24.0677,26.9397,29.2182
2012-09-20,20.2909,24.1468,27.0152,29.3244
2012-09-19,21.0614,24.2236,27.0924,29.421
2012-09-18,20.9384,24.2951,27.1513,29.5223
2012-09-17,21.1062,24.3883,27.1967,29.6207
2012-09-14,23.5096,24.4777,27.2519,29.7334
2012-09-13,23.6536,24.4966,27.2908,29.8335
2012-09-12,23.9199,24.5124,27.3408,29.93
2012-09-11,23.4869,24.5077,27.4013,30.0109
2012-09-10,21.8266,24.5378,27.4288,30.0881
2012-09-07,23.1125,24.6002,27.4933,30.1832
2012-09-06,27.6615,24.6991,27.5391,30.2626
2012-09-05,27.755,24.6966,27.5284,30.3211
2012-09-04,26.652,24.7024,27.5395,30.397
2012-09-03,25.7034,24.7224,27.567,30.4869
2012-08-31,27.1621,24.7117,27.5861,30.5983
2012-08-30,25.7209,24.6777,27.6094,30.6888
2012-08-29,24.868,24.7021,27.6589,30.7524
2012-08-28,24.3156,24.7576,27.6661,30.8268
2012-08-27,24.6392,24.8605,27.6816,30.921
2012-08-24,24.3861,25.0423,27.6579,31.0099
2012-08-23,25.1159,25.2148,27.6262,31.0727
2012-08-22,22.1925,25.3896,27.6005,31.1185
2012-08-21,22.1476,25.5936,27.6322,31.1723
2012-08-20,21.4456,25.7904,27.6415,31.2364
2012-08-17,23.1306,25.9689,27.6511,31.3076
2012-08-16,23.5481,26.135,27.6332,31.3893
2012-08-15,23.2459,26.2956,27.6143,31.4726
2012-08-14,23.4531,26.5222,27.6009,31.5482
2012-08-13,22.7486,26.7822,27.5666,31.6318
2012-08-10,23.3366,27.0549,27.5383,31.7271
2012-08-09,23.678,27.2871,27.4885,31.823
2012-08-08,23.869,27.5038,27.4369,31.917
2012-08-07,24.2352,27.6546,27.3917,31.9617
2012-08-06,23.803,27.8053,27.3606,32.0169
2012-08-03,26.4001,27.9338,27.3318,32.0831
2012-08-02,28.1002,28.0349,27.2979,32.1569
2012-08-01,28.0088,28.1301,27.2459,32.2393
2012-07-31,26.4643,28.1701,27.2168,32.3253
2012-07-30,25.3165,28.2613,27.2344,32.405
2012-07-27,25.635,28.4171,27.2668,32.485
2012-07-26,27.1793,28.594,27.2485,32.5394
2012-07-25,28.4455,28.7127,27.2023,32.5692
2012-07-24,28.0807,28.8101,27.1465,32.5743
2012-07-23,24.2212,28.8824,27.105,32.5794
2012-07-20,20.8276,28.9656,27.0999,32.5985
2012-07-19,20.3562,29.1321,27.1339,32.6257
2012-07-18,21.7236,29.3491,27.1556,32.6504
2012-07-17,22.1692,29.5411,27.1768,32.6676
