Date,IV on 6m EUR/USD Options Mid Price,SMAVG (50),SMAVG (100),SMAVG (250)
2014-09-16,7.36,6.1098,6.06925,6.76669
2014-09-15,7.47,6.07045,6.05842,6.76958
2014-09-12,7.34,6.02865,6.04628,6.77098
2014-09-11,7.31,5.9878,6.03515,6.77246
2014-09-10,7.4975,5.94635,6.02483,6.77414
2014-09-09,7.3475,5.90265,6.01388,6.77511
2014-09-08,6.87,5.8642,6.006,6.777
2014-09-05,6.715,5.8354,6.00378,6.78046
2014-09-04,6.72,5.8122,6.00235,6.7847
2014-09-03,6.2575,5.7904,6.0008,6.78818
2014-09-02,6.545,5.77705,6.0043,6.79323
2014-09-01,6.39,5.7584,6.0066,6.79861
2014-08-29,6.1725,5.74485,6.00933,6.80494
2014-08-28,6.285,5.735,6.0121,6.81218
2014-08-27,6.2325,5.72305,6.01385,6.81925
2014-08-26,6.195,5.71575,6.01595,6.82637
2014-08-25,6.13,5.711,6.01837,6.83346
2014-08-22,5.765,5.70855,6.02285,6.84146
2014-08-21,5.9275,5.7131,6.03228,6.85147
2014-08-20,5.9875,5.7166,6.0408,6.86184
2014-08-19,5.92,5.7179,6.0493,6.87138
2014-08-18,5.8425,5.7207,6.05828,6.88253
2014-08-15,5.91,5.7225,6.06952,6.89388
2014-08-14,5.875,5.72055,6.0807,6.9053
2014-08-13,6.03,5.72715,6.09295,6.91654
2014-08-12,6.0325,5.736,6.10108,6.92626
2014-08-11,6.0075,5.7425,6.10913,6.9357
2014-08-08,5.9825,5.7494,6.11675,6.94454
2014-08-07,5.8875,5.75605,6.1257,6.95359
2014-08-06,5.8375,5.7679,6.1376,6.96335
2014-08-05,5.7875,5.782,6.14958,6.97317
2014-08-04,5.6825,5.7968,6.16175,6.98291
2014-08-01,5.77,5.81185,6.17495,6.99259
2014-07-31,6.085,5.82675,6.18797,7.00182
2014-07-30,6.015,5.83385,6.19742,7.00988
2014-07-29,5.8025,5.84275,6.20522,7.01834
2014-07-28,5.7425,5.85375,6.21523,7.02746
2014-07-25,5.7725,5.86565,6.22648,7.03628
2014-07-24,5.8275,5.8789,6.23822,7.04431
2014-07-23,5.85,5.8929,6.25037,7.05252
2014-07-22,5.91,5.9035,6.26382,7.06134
2014-07-21,5.66,5.91425,6.27645,7.06972
2014-07-18,5.56,5.9276,6.29187,7.0793
2014-07-17,5.605,5.94335,6.30555,7.08968
2014-07-16,5.595,5.95425,6.31988,7.10059
2014-07-15,5.395,5.9636,6.33395,7.11191
2014-07-14,5.295,5.97535,6.34912,7.12411
2014-07-11,5.4,5.9897,6.36538,7.13601
2014-07-10,5.4925,6.00295,6.3793,7.14667
2014-07-09,5.4,6.0144,6.39297,7.15754
2014-07-08,5.3925,6.0287,6.40672,7.16868
2014-07-07,5.38,6.0464,6.4213,7.17879
2014-07-04,5.2975,6.0639,6.43665,7.18892
2014-07-03,5.2375,6.0825,6.45278,7.20079
2014-07-02,5.3125,6.1033,6.4703,7.21316
2014-07-01,5.425,6.1251,6.48737,7.2261
2014-06-30,5.43,6.1478,6.50303,7.23964
2014-06-27,5.555,6.17215,6.51772,7.25388
2014-06-26,5.63,6.1925,6.53083,7.26738
2014-06-25,5.59,6.2112,6.54612,7.28093
2014-06-24,5.6125,6.23155,6.56343,7.29421
2014-06-23,5.7125,6.2548,6.58105,7.30755
2014-06-20,5.68,6.2738,6.59905,7.3203
2014-06-19,5.6875,6.2892,6.6178,7.3338
2014-06-18,5.8675,6.30465,6.63462,7.34707
2014-06-17,5.9575,6.31615,6.6472,7.36008
2014-06-16,6.0075,6.32575,6.65898,7.37187
2014-06-13,5.9925,6.33715,6.67025,7.38357
2014-06-12,6.1025,6.35145,6.68183,7.39545
2014-06-11,6.0525,6.365,6.69065,7.40754
2014-06-10,6.06,6.3807,6.70005,7.42102
2014-06-09,5.9325,6.39585,6.70985,7.43338
2014-06-06,5.8125,6.41655,6.72108,7.44734
2014-06-05,6.205,6.44085,6.73375,7.4599
2014-06-04,6.4725,6.45875,6.74165,7.47044
2014-06-03,6.3575,6.46615,6.74697,7.47892
2014-06-02,6.3525,6.47575,6.7518,7.48715
2014-05-30,6.315,6.4841,6.75777,7.49521
2014-05-29,6.48,6.49535,6.76477,7.50403
2014-05-28,6.5425,6.5073,6.77187,7.51307
2014-05-27,6.5275,6.51715,6.78055,7.52104
2014-05-26,6.435,6.5267,6.78867,7.52893
2014-05-23,6.515,6.53805,6.79857,7.5368
2014-05-22,6.44,6.5492,6.81203,7.54459
2014-05-21,6.46,6.561,6.82802,7.55306
2014-05-20,6.3525,6.5677,6.84235,7.56166
2014-05-19,6.3375,6.5767,6.85782,7.57126
2014-05-16,6.435,6.5873,6.87365,7.58159
2014-05-15,6.5275,6.59755,6.8878,7.59129
2014-05-14,6.38,6.60785,6.89897,7.6006
2014-05-13,6.4475,6.62415,6.91148,7.61079
2014-05-12,6.3275,6.63865,6.92325,7.62028
2014-05-09,6.3475,6.65615,6.93663,7.63001
2014-05-08,6.15,6.66775,6.9496,7.63992
2014-05-07,6.0625,6.6855,6.9632,7.65098
2014-05-06,5.9825,6.7043,6.97808,7.66213
2014-05-05,6.0125,6.7229,6.99525,7.67302
2014-05-02,6.0625,6.74105,7.01288,7.68443
2014-05-01,6.065,6.75565,7.0307,7.696
2014-04-30,6.115,6.77155,7.0473,7.70684
2014-04-29,6.2775,6.78475,7.06095,7.7182
2014-04-28,6.255,6.7962,7.07303,7.72741
2014-04-25,6.2275,6.8094,7.08553,7.73658
2014-04-24,6.2775,6.82305,7.0987,7.74584
2014-04-23,6.4025,6.8373,7.11207,7.75387
2014-04-22,6.56,6.84965,7.12575,7.76089
2014-04-21,6.6475,6.85825,7.13645,7.76761
2014-04-18,6.5725,6.8633,7.14507,7.77395
2014-04-17,6.565,6.86915,7.1542,7.78044
2014-04-16,6.6075,6.88105,7.1635,7.78762
2014-04-15,6.775,6.8953,7.17228,7.79472
2014-04-14,6.6625,6.9073,7.17908,7.80135
2014-04-11,6.45,6.9243,7.18725,7.80888
2014-04-10,6.46,6.9464,7.1968,7.81764
2014-04-09,6.4425,6.9646,7.206,7.82626
2014-04-08,6.4375,6.97825,7.21532,7.83545
2014-04-07,6.5775,6.9922,7.22205,7.84464
2014-04-04,6.7075,7.00335,7.22788,7.85363
2014-04-03,6.78,7.0122,7.23275,7.86152
2014-04-02,6.8375,7.0163,7.23845,7.86956
2014-04-01,6.8175,7.0194,7.24452,7.87705
2014-03-31,6.9675,7.02385,7.2515,7.88361
2014-03-28,7.0275,7.0256,7.25773,7.88998
2014-03-27,7.1,7.02665,7.26393,7.89533
2014-03-26,6.8425,7.02455,7.26967,7.89991
2014-03-25,6.8375,7.0278,7.27845,7.906
2014-03-24,6.77,7.02785,7.28867,7.91192
2014-03-21,6.8775,7.03145,7.29857,7.91811
2014-03-20,7.0775,7.0342,7.309,7.92379
2014-03-19,7.035,7.03645,7.31628,7.92991
2014-03-18,7.005,7.04395,7.31903,7.93679
2014-03-17,7.0025,7.05065,7.32288,7.94435
2014-03-14,7.0725,7.0591,7.3259,7.95248
2014-03-13,7.03,7.07485,7.32837,7.96039
2014-03-12,6.795,7.09505,7.33057,7.96835
2014-03-11,6.8025,7.117,7.33545,7.97845
2014-03-10,6.8675,7.13895,7.34062,7.98811
2014-03-07,6.9475,7.16,7.34525,7.99756
2014-03-06,7.0425,7.17805,7.34928,8.00679
2014-03-05,7.195,7.1901,7.3547,8.01496
2014-03-04,7.1725,7.1988,7.35948,8.0216
2014-03-03,7.2025,7.20785,7.36475,8.02995
2014-02-28,6.9275,7.2171,7.36968,8.03633
2014-02-27,7.0375,7.23145,7.37778,8.04202
2014-02-26,7.0025,7.2409,7.38653,8.04759
2014-02-25,6.9125,7.25185,7.3976,8.05347
2014-02-24,6.92,7.2676,7.4086,8.05949
2014-02-21,6.7925,7.2847,7.41983,8.06531
2014-02-20,6.86,7.30575,7.43205,8.0717
2014-02-19,6.775,7.32305,7.4429,8.0776
2014-02-18,6.85,7.33715,7.4551,8.08476
2014-02-17,6.915,7.34985,7.46742,8.09162
2014-02-14,6.91,7.36165,7.47648,8.0991
2014-02-13,6.99,7.37435,7.48448,8.10726
2014-02-12,7.02,7.38685,7.49188,8.11494
2014-02-11,6.99,7.40185,7.49907,8.12306
2014-02-10,6.9,7.41465,7.50738,8.13246
2014-02-07,6.865,7.42685,7.51573,8.14186
2014-02-06,7.16,7.43925,7.52483,8.14948
2014-02-05,7.32,7.44595,7.52913,8.15571
2014-02-04,7.375,7.44925,7.53113,8.16083
2014-02-03,7.5125,7.45085,7.53627,8.16563
2014-01-31,7.555,7.4502,7.54087,8.17012
2014-01-30,7.37,7.4472,7.54515,8.17422
2014-01-29,7.125,7.4474,7.55198,8.17924
2014-01-28,7.135,7.4524,7.56085,8.18426
2014-01-27,7.135,7.4519,7.56918,8.1898
2014-01-24,7.15,7.4524,7.57912,8.19552
2014-01-23,6.985,7.4533,7.5903,8.20143
2014-01-22,6.9925,7.4606,7.60565,8.20875
2014-01-21,7.04,7.46965,7.61945,8.21642
2014-01-20,7.055,7.47915,7.63613,8.22322
2014-01-17,7.08,7.48985,7.65238,8.22994
2014-01-16,6.995,7.5012,7.66923,8.2345
2014-01-15,7.005,7.5148,7.68612,8.2389
2014-01-14,6.84,7.5291,7.70068,8.2436
2014-01-13,6.95,7.5495,7.7162,8.24815
2014-01-10,7.015,7.5657,7.72888,8.25235
2014-01-09,7.19,7.5838,7.74118,8.25698
2014-01-08,7.41,7.5961,7.75255,8.26104
2014-01-07,7.34,7.5941,7.76137,8.26397
2014-01-06,7.425,7.5951,7.7702,8.26827
2014-01-03,7.86,7.5927,7.77698,8.27279
2014-01-02,8.04,7.5819,7.77915,8.27643
2014-01-01,7.8925,7.5661,7.77975,8.27925
2013-12-31,7.9,7.5539,7.78212,8.28075
2013-12-30,7.92,7.5423,7.78395,8.28174
2013-12-27,7.85,7.5305,7.78422,8.28191
2013-12-26,7.645,7.5205,7.78352,8.28204
2013-12-25,7.63,7.5193,7.78587,8.28187
2013-12-24,7.625,7.52015,7.79012,8.28202
2013-12-23,7.665,7.52165,7.79393,8.28197
2013-12-20,7.645,7.52225,7.79782,8.28272
2013-12-19,7.51,7.5241,7.80293,8.28402
2013-12-18,7.55,7.53215,7.81115,8.28614
2013-12-17,7.7,7.54335,7.8199,8.28842
2013-12-16,7.775,7.5496,7.82735,8.29208
2013-12-13,7.845,7.55495,7.8323,8.29557
2013-12-12,7.725,7.55835,7.8345,8.29851
2013-12-11,7.48,7.56275,7.83935,8.30159
2013-12-10,7.485,7.57305,7.8464,8.30519
2013-12-09,7.505,7.585,7.85075,8.30877
2013-12-06,7.545,7.5913,7.85483,8.31237
2013-12-05,7.615,7.5946,7.86203,8.31559
2013-12-04,7.77,7.5969,7.86917,8.31709
2013-12-03,7.63,7.5963,7.87695,8.31741
2013-12-02,7.51,7.6001,7.88875,8.31809
2013-11-29,7.485,7.6046,7.90355,8.31931
2013-11-28,7.495,7.6104,7.918,8.32085
2013-11-27,7.485,7.6123,7.93323,8.32321
2013-11-26,7.455,7.613,7.94747,8.32621
2013-11-25,7.48,7.6217,7.9624,8.32959
2013-11-22,7.405,7.63155,7.9766,8.33299
2013-11-21,7.38,7.6431,7.9931,8.33713
2013-11-20,7.375,7.65655,8.00935,8.34083
2013-11-19,7.11,7.6693,8.0268,8.34419
2013-11-18,7.16,7.68645,8.04475,8.34852
2013-11-15,7.195,7.70585,8.06248,8.35288
2013-11-14,7.35,7.7273,8.08015,8.3571
2013-11-13,7.445,7.7507,8.0979,8.36019
2013-11-12,7.515,7.76925,8.11767,8.36303
2013-11-11,7.59,7.7931,8.13402,8.36525
2013-11-08,7.6475,7.8149,8.15235,8.36754
2013-11-07,7.675,7.83725,8.1654,8.36971
2013-11-06,7.72,7.85745,8.17705,8.37145
2013-11-05,7.86,7.87225,8.18577,8.37281
2013-11-04,7.76,7.8829,8.19133,8.37341
2013-11-01,7.92,7.89205,8.1974,8.37495
2013-10-31,7.805,7.89855,8.2034,8.37631
2013-10-30,7.31,7.909,8.21275,8.37807
2013-10-29,7.39,7.92865,8.225,8.38179
2013-10-28,7.305,7.9453,8.2361,8.38615
2013-10-25,7.32,7.96125,8.24708,8.39151
2013-10-24,7.25,7.9764,8.2585,8.39723
2013-10-23,7.2825,7.9934,8.27157,8.40277
2013-10-22,7.32,8.01035,8.28485,8.40834
2013-10-21,7.33,8.0256,8.29918,8.4136
2013-10-18,7.35,8.03795,8.31507,8.4191
2013-10-17,7.585,8.04655,8.33018,8.42392
2013-10-16,7.6725,8.05245,8.34288,8.42774
2013-10-15,7.7,8.0601,8.35542,8.43143
2013-10-14,7.695,8.0662,8.36662,8.43525
2013-10-11,7.7375,8.0734,8.37728,8.43995
2013-10-10,7.9125,8.08175,8.38815,8.44444
2013-10-09,8.11,8.09015,8.39818,8.44831
2013-10-08,8.0125,8.09645,8.40557,8.45147
2013-10-07,8.0425,8.1051,8.4125,8.45478
2013-10-04,8.015,8.10965,8.42072,8.45791
2013-10-03,7.945,8.11065,8.43013,8.46197
2013-10-02,7.995,8.11595,8.43843,8.46627
2013-10-01,8.0825,8.11975,8.44802,8.47018
2013-09-30,7.82,8.1165,8.453,8.47373
2013-09-27,7.71,8.11835,8.46027,8.47823
2013-09-26,7.73,8.12945,8.4686,8.48311
2013-09-25,7.74,8.14145,8.47415,8.48817
2013-09-24,7.82,8.1576,8.47832,8.49354
2013-09-23,7.735,8.1774,8.48252,8.49934
2013-09-20,7.775,8.2025,8.4875,8.50538
2013-09-19,7.59,8.2256,8.4917,8.51074
2013-09-18,7.52,8.25415,8.4994,8.51708
2013-09-17,7.89,8.28195,8.50803,8.5236
2013-09-16,7.9725,8.3031,8.51345,8.52859
2013-09-13,7.9825,8.32165,8.51917,8.53328
2013-09-12,8.0525,8.3431,8.52575,8.53821
2013-09-11,8.0125,8.36215,8.53137,8.54262
2013-09-10,7.9675,8.3843,8.53865,8.54847
2013-09-09,8.13,8.40305,8.54632,8.55324
2013-09-06,8.2675,8.4191,8.55328,8.5574
2013-09-05,8.52,8.433,8.5574,8.56065
2013-09-04,8.3725,8.4451,8.5601,8.56325
2013-09-03,8.7075,8.4661,8.56347,8.5658
2013-09-02,8.68,8.47495,8.56098,8.56777
2013-08-30,8.765,8.4898,8.55978,8.56961
2013-08-29,8.685,8.49355,8.55577,8.57116
2013-08-28,8.46,8.49665,8.55138,8.57276
2013-08-27,8.3925,8.4993,8.55042,8.57544
2013-08-26,8.2175,8.49975,8.54967,8.57921
2013-08-23,8.245,8.50275,8.55068,8.5834
2013-08-22,8.3275,8.50825,8.5512,8.58782
2013-08-21,8.2925,8.5165,8.554,8.59398
2013-08-20,8.2225,8.52135,8.55863,8.60249
2013-08-19,8.1025,8.5269,8.56535,8.61128
2013-08-16,8.0775,8.5329,8.57467,8.62115
2013-08-15,8.1,8.5406,8.5844,8.63152
2013-08-14,8.13,8.54975,8.5936,8.6425
2013-08-13,8.0825,8.55935,8.6055,8.65314
2013-08-12,7.9475,8.57275,8.61685,8.66233
2013-08-09,7.78,8.5922,8.62967,8.67142
2013-08-08,7.88,8.6138,8.64443,8.68092
2013-08-07,8.055,8.6333,8.65648,8.68952
2013-08-06,8.005,8.65075,8.66447,8.69816
2013-08-05,8.055,8.66705,8.67702,8.70722
2013-08-02,8.155,8.68115,8.68445,8.71626
2013-08-01,8.3325,8.69455,8.6864,8.72482
2013-07-31,8.425,8.7062,8.68738,8.73269
2013-07-30,8.445,8.7147,8.68785,8.74095
2013-07-29,8.27,8.7199,8.68758,8.74811
2013-07-26,8.065,8.7318,8.68863,8.75585
2013-07-25,8.21,8.7496,8.69187,8.76451
2013-07-24,8.185,8.7609,8.69312,8.77275
2013-07-23,7.92,8.7763,8.69693,8.78115
2013-07-22,7.9125,8.7895,8.70337,8.79035
2013-07-19,8.265,8.8022,8.7121,8.8003
2013-07-18,8.33,8.80775,8.71895,8.80932
2013-07-17,8.5475,8.80685,8.72475,8.82113
2013-07-16,8.81,8.79905,8.72977,8.8326
2013-07-15,8.99,8.78765,8.73507,8.84282
2013-07-12,8.93,8.7725,8.73767,8.85206
2013-07-11,9.0175,8.7578,8.73608,8.86082
2013-07-10,8.91,8.74465,8.73308,8.86945
2013-07-09,8.9475,8.7341,8.72997,8.88063
2013-07-08,8.9,8.7238,8.72625,8.8919
2013-07-05,9.055,8.7167,8.7236,8.90164
2013-07-04,9.005,8.7084,8.71885,8.90802
2013-07-03,9.12,8.7006,8.71505,8.91376
2013-07-02,8.905,8.693,8.70765,8.91968
2013-07-01,8.9325,8.6896,8.7038,8.92794
2013-06-28,8.9625,8.68745,8.70012,8.93649
2013-06-27,9.125,8.6818,8.69677,8.9456
2013-06-26,9.4225,8.6751,8.69368,8.95515
2013-06-25,9.15,8.66085,8.68855,8.96249
2013-06-24,9.4225,8.647,8.68445,8.97077
2013-06-21,8.9525,8.62975,8.67758,8.97787
2013-06-20,8.84,8.618,8.67025,8.98744
2013-06-19,8.5925,8.6061,8.6628,8.99578
2013-06-18,8.415,8.60155,8.65868,9.00545
2013-06-17,8.3675,8.5996,8.6543,9.01585
2013-06-14,8.52,8.5986,8.65063,9.02655
2013-06-13,8.74,8.59415,8.64715,9.03621
2013-06-12,8.535,8.5915,8.6418,9.04821
2013-06-11,8.5,8.5959,8.63787,9.06047
2013-06-10,8.4025,8.6038,8.63702,9.07316
2013-06-07,8.4625,8.61645,8.63855,9.08679
2013-06-06,8.5575,8.6282,8.64163,9.09998
2013-06-05,8.61,8.63745,8.6435,9.11269
2013-06-04,8.7525,8.65165,8.64007,9.12476
2013-06-03,8.92,8.66095,8.63402,9.13664
2013-05-31,8.86,8.66715,8.62445,9.15024
2013-05-30,8.855,8.67505,8.61467,9.16515
2013-05-29,8.9275,8.67965,8.60215,9.18053
2013-05-28,8.82,8.6782,8.58955,9.19542
2013-05-27,8.76,8.687,8.57747,9.21204
2013-05-24,8.825,8.68775,8.5684,9.2285
2013-05-23,8.915,8.67825,8.55985,9.24474
2013-05-22,8.85,8.66855,8.5511,9.2594
2013-05-21,8.705,8.661,8.5438,9.2766
2013-05-20,8.865,8.65525,8.5429,9.29514
2013-05-17,8.955,8.64545,8.54072,9.31312
2013-05-16,8.775,8.63415,8.53697,9.33134
2013-05-15,8.955,8.62535,8.53417,9.35009
2013-05-14,8.58,8.61755,8.52843,9.36781
2013-05-13,8.5475,8.61725,8.52643,9.3853
2013-05-10,8.5425,8.622,8.525,9.40239
2013-05-09,8.285,8.63015,8.52308,9.42066
2013-05-08,8.1575,8.64265,8.52013,9.43961
2013-05-07,8.24,8.6605,8.51705,9.45994
2013-05-06,8.2325,8.6825,8.51265,9.47672
2013-05-03,8.195,8.70285,8.50848,9.49483
2013-05-02,8.36,8.71435,8.50523,9.51565
2013-05-01,8.3825,8.7215,8.50247,9.53443
2013-04-30,8.4325,8.72585,8.501,9.55186
2013-04-29,8.545,8.7287,8.49967,9.56862
2013-04-26,8.64,8.7305,8.49753,9.58334
2013-04-25,8.615,8.7293,8.49553,9.59498
2013-04-24,8.74,8.7295,8.49242,9.60643
2013-04-23,8.735,8.7223,8.48717,9.61865
2013-04-22,8.825,8.718,8.48175,9.62923
2013-04-19,8.68,8.7128,8.476,9.63821
2013-04-18,8.79,8.71175,8.4717,9.64649
2013-04-17,8.71,8.71225,8.46502,9.65387
2013-04-16,8.4575,8.71625,8.45947,9.66267
2013-04-15,8.56,8.7219,8.4556,9.67162
2013-04-12,8.365,8.7254,8.45162,9.67974
2013-04-11,8.245,8.7225,8.44987,9.68866
2013-04-10,8.365,8.7195,8.44853,9.69884
2013-04-09,8.3175,8.7158,8.44547,9.70919
2013-04-08,8.3175,8.709,8.4424,9.72034
2013-04-05,8.2975,8.70265,8.44067,9.73221
2013-04-04,8.6075,8.70015,8.4403,9.74314
2013-04-03,8.755,8.6921,8.43668,9.75337
2013-04-02,8.895,8.67985,8.43153,9.76313
2013-04-01,9.035,8.67025,8.42737,9.77281
2013-03-29,9.05,8.66065,8.42348,9.78273
2013-03-28,9.02,8.65505,8.42048,9.79234
2013-03-27,9.32,8.64955,8.41663,9.80178
2013-03-26,9.2175,8.6285,8.41018,9.81099
2013-03-25,9.23,8.6071,8.40435,9.82062
2013-03-22,9.255,8.58175,8.3991,9.82929
2013-03-21,9.085,8.5543,8.3921,9.83746
2013-03-20,8.855,8.52465,8.38665,9.84699
2013-03-19,9.26,8.5009,8.38405,9.85628
2013-03-18,8.7975,8.46795,8.378,9.86247
2013-03-15,8.35,8.44905,8.37873,9.87025
2013-03-14,8.43,8.44145,8.38383,9.88007
2013-03-13,8.4725,8.43365,8.38832,9.89009
2013-03-12,8.4175,8.4266,8.3926,9.89935
2013-03-11,8.375,8.43055,8.39682,9.90871
2013-03-08,8.39,8.436,8.40133,9.91851
2013-03-07,8.335,8.4398,8.40773,9.929
2013-03-06,8.565,8.443,8.41457,9.94045
2013-03-05,8.565,8.4393,8.41865,9.95073
2013-03-04,8.785,8.4356,8.4227,9.96128
2013-03-01,8.95,8.428,8.4243,9.97092
2013-02-28,8.91,8.416,8.4241,9.98019
2013-02-27,9.05,8.3976,8.42495,9.99055
2013-02-26,9.34,8.3736,8.42527,10.00089
2013-02-25,9.25,8.3428,8.42457,10.00957
2013-02-22,8.77,8.3141,8.42453,10.0184
2013-02-21,8.7175,8.2961,8.42797,10.0296
2013-02-20,8.6,8.28345,8.43255,10.04071
2013-02-19,8.575,8.27615,8.43805,10.05378
2013-02-18,8.635,8.27065,8.44368,10.06767
2013-02-15,8.58,8.26455,8.44878,10.07995
2013-02-14,8.625,8.26175,8.45512,10.09251
2013-02-13,8.38,8.25535,8.46043,10.10421
2013-02-12,8.52,8.25205,8.47138,10.11744
2013-02-11,8.565,8.2455,8.47777,10.12916
2013-02-08,8.6275,8.2392,8.48382,10.14064
2013-02-07,8.815,8.23165,8.48835,10.15081
2013-02-06,8.91,8.2178,8.4919,10.16022
2013-02-05,8.74,8.2027,8.4929,10.17042
2013-02-04,8.735,8.1893,8.4975,10.18164
2013-02-01,8.22,8.17785,8.50155,10.19407
2013-01-31,8.095,8.17725,8.51087,10.21021
2013-01-30,8.18,8.17755,8.52077,10.22766
2013-01-29,7.9775,8.17515,8.53028,10.24483
2013-01-28,8.0,8.1758,8.54385,10.26142
2013-01-25,8.1725,8.1787,8.5565,10.27662
2013-01-24,8.205,8.18045,8.56828,10.29241
2013-01-23,8.1425,8.18125,8.5849,10.30622
2013-01-22,8.415,8.1832,8.60767,10.32175
2013-01-21,8.555,8.1845,8.62772,10.33757
2013-01-18,8.77,8.1863,8.64787,10.35311
2013-01-17,8.745,8.1859,8.66687,10.36763
2013-01-16,8.2675,8.1837,8.68787,10.38192
2013-01-15,8.1475,8.19185,8.7131,10.39859
2013-01-14,7.9625,8.2016,8.73542,10.41684
2013-01-11,7.8825,8.21645,8.758,10.43579
2013-01-10,7.6025,8.2299,8.78073,10.45441
2013-01-09,7.6675,8.24865,8.805,10.47349
2013-01-08,7.6125,8.2672,8.83047,10.49336
2013-01-07,7.8525,8.28805,8.85705,10.514
2013-01-04,7.97,8.3084,8.88167,10.53306
2013-01-03,8.04,8.3262,8.90493,10.55197
2013-01-02,8.12,8.343,8.92752,10.57092
2013-01-01,8.615,8.3586,8.95123,10.59021
2012-12-31,8.6475,8.3631,8.96743,10.60761
2012-12-28,8.58,8.36665,8.983,10.62533
2012-12-27,8.495,8.37565,8.9995,10.64349
2012-12-26,8.38,8.38615,9.01725,10.66181
2012-12-25,8.38,8.398,9.0363,10.68215
2012-12-24,8.405,8.4098,9.0547,10.702
2012-12-21,8.35,8.4206,9.07465,10.72301
2012-12-20,7.99,8.4322,9.09635,10.74701
2012-12-19,7.85,8.4523,9.12928,10.77312
2012-12-18,7.8,8.47695,9.16492,10.79935
2012-12-17,7.815,8.50635,9.20057,10.82626
2012-12-14,7.87,8.53495,9.23542,10.8559
2012-12-13,8.085,8.55985,9.26793,10.88519
2012-12-12,8.235,8.58165,9.29883,10.91357
2012-12-11,8.3,8.59995,9.33352,10.94012
2012-12-10,8.33,8.6167,9.36818,10.96582
2012-12-07,8.44,8.633,9.39822,10.99146
2012-12-06,8.305,8.6485,9.42033,11.01667
2012-12-05,8.215,8.6655,9.44168,11.04263
2012-12-04,8.1925,8.6907,9.46552,11.06914
2012-12-03,8.25,8.71005,9.4933,11.09547
2012-11-30,8.25,8.72845,9.5215,11.1218
2012-11-29,8.1225,8.74505,9.5514,11.1479
2012-11-28,8.155,8.766,9.5853,11.17711
2012-11-27,8.07,8.7831,9.61633,11.20815
2012-11-26,8.1625,8.8057,9.64783,11.23857
2012-11-23,8.19,8.82525,9.67817,11.26767
2012-11-22,8.11,8.8445,9.70973,11.29615
2012-11-21,8.06,8.864,9.73787,11.32593
2012-11-20,8.01,8.8854,9.76737,11.35431
2012-11-19,8.145,8.9119,9.79743,11.38295
2012-11-16,8.26,8.9343,9.8264,11.41106
2012-11-15,8.245,8.9561,9.85315,11.44012
2012-11-14,8.24,8.98855,9.8881,11.47
2012-11-13,8.48,9.03215,9.9217,11.50111
2012-11-12,8.645,9.07095,9.95362,11.53245
2012-11-09,8.75,9.10945,9.98528,11.56332
2012-11-08,8.635,9.14785,10.01538,11.59519
2012-11-07,8.675,9.19205,10.04638,11.62637
2012-11-06,8.635,9.23435,10.0759,11.65762
2012-11-05,8.705,9.26925,10.10678,11.68732
2012-11-02,8.555,9.29955,10.14293,11.71587
2012-11-01,8.54,9.33155,10.18325,11.74443
2012-10-31,8.595,9.36135,10.22485,11.77356
2012-10-30,8.655,9.39375,10.2654,11.80251
2012-10-29,8.87,9.42605,10.3086,11.83086
2012-10-26,8.86,9.45495,10.34865,11.85753
2012-10-25,8.88,9.48365,10.3889,11.88353
2012-10-24,8.9,9.51205,10.4259,11.91127
2012-10-23,8.84,9.54385,10.4684,11.93874
2012-10-22,8.825,9.57175,10.5134,11.962
2012-10-19,9.03,9.59935,10.55875,11.986
2012-10-18,9.02,9.62335,10.60355,12.0085
2012-10-17,8.9725,9.64835,10.64797,12.03192
2012-10-16,8.97,9.6746,10.6921,12.05607
2012-10-15,8.945,9.6996,10.73193,12.08124
2012-10-12,8.93,9.7287,10.77067,12.10108
2012-10-11,8.995,9.7605,10.81248,12.11986
2012-10-10,9.0825,9.80625,10.85275,12.1391
2012-10-09,9.27,9.8529,10.89433,12.16148
2012-10-08,9.245,9.8948,10.92597,12.1829
2012-10-05,9.115,9.9359,10.96113,12.20582
2012-10-04,9.175,9.976,11.00397,12.23006
2012-10-03,9.15,10.016,11.04278,12.2548
2012-10-02,9.1375,10.0671,11.07868,12.27808
2012-10-01,9.145,10.11965,11.11353,12.30153
2012-09-28,9.215,10.16345,11.14433,12.32394
2012-09-27,9.155,10.19215,11.16768,12.34501
2012-09-26,9.475,10.21785,11.1909,12.36732
2012-09-25,9.16,10.24035,11.2141,12.38738
2012-09-24,9.17,10.27655,11.2363,12.40981
2012-09-21,9.08,10.31455,11.2553,12.43218
2012-09-20,9.17,10.35775,11.272,12.4567
2012-09-19,9.01,10.4046,11.28665,12.48296
2012-09-18,9.2,10.44955,11.30565,12.51203
2012-09-17,9.14,10.48995,11.3206,12.54193
2012-09-14,9.1525,10.5311,11.3351,12.57229
2012-09-13,9.085,10.57495,11.34953,12.60068
2012-09-12,9.13,10.61175,11.36658,12.6292
2012-09-11,9.335,10.64935,11.3848,12.65809
2012-09-10,9.265,10.68295,11.4025,12.68644
2012-09-07,9.35,10.7185,11.4227,12.71744
2012-09-06,9.8675,10.7502,11.4395,12.74822
2012-09-05,10.42,10.78765,11.45247,12.77733
2012-09-04,10.42,10.81125,11.46023,12.80099
2012-09-03,10.57,10.8363,11.46918,12.82261
